id,name,host_id,host_name,neighbourhood_group,neighbourhood,seattle_region,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46340265,Home in Seattle · ★4.93 · 4 bedrooms · 4 beds · 2 baths,370026008,Dawn,Other neighborhoods,Green Lake,north,47.68247,-122.3427,Entire home/apt,345,2,148,5/29/2023,4.68,1,103,51,STR-OPLI-20-001123
7.71E+17,Home in Seattle · ★4.70 · 2 bedrooms · 2 beds · 2 baths,463977085,Redzone,Other neighborhoods,Georgetown,south,47.5405106,-122.3203512,Entire home/apt,151,2,10,6/8/2023,3.03,1,56,10,STR-OPLI-23-000066
8.78E+17,Serviced apartment in Seattle · ★New · 1 bedroom · 3 beds · 2 baths,48005494,Zeus,Other neighborhoods,South Park,south,47.52544,-122.31833,Entire home/apt,204,30,0,,,36,296,0,
6.36E+17,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,2144954,Ryan,Other neighborhoods,Georgetown,south,47.54451,-122.31836,Entire home/apt,194,1,32,6/22/2023,2.57,2,309,30,STR-OPLI-22-000359
8.20E+17,Bungalow in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,4668343,John,Rainier Valley,Rainier Beach,south,47.5108822,-122.2445234,Entire home/apt,104,3,23,6/20/2023,5.43,3,25,23,STR-OPLI-22-001954
22355702,Guest suite in Seattle · ★4.95 · Studio · 1 bed · 1 bath,8269568,Alexander,Other neighborhoods,Green Lake,north,47.67338,-122.32663,Entire home/apt,95,3,160,6/12/2023,2.55,1,237,23,STR-OPLI-19-000944
7.49E+17,Home in Seattle · ★4.94 · 2 bedrooms · 3 beds · 1 bath,485580822,Rebecca,Ballard,Adams,north,47.67522,-122.37965,Entire home/apt,300,2,18,6/9/2023,2.65,4,224,18,STR-OPLI-22-001781
6.51E+17,Bed and breakfast in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,130470547,Ben,Central Area,Atlantic,central,47.59404,-122.30229,Private room,79,1,85,6/19/2023,6.87,3,281,82,
8.60E+17,Rental unit in Seattle · 4 bedrooms · 4 beds · 4 baths,255614477,Sharifah,University District,University District,north,47.6686012,-122.3111887,Entire home/apt,435,1,0,,,2,342,0,STR-OPLI-21-000908
8.48E+17,Guesthouse in Seattle · 2 bedrooms · 2 beds · 1 bath,143060164,Robert,Other neighborhoods,Bryant,north,47.68231701,-122.2874788,Entire home/apt,109,45,0,,,5,174,0,
28781130,Home in Seattle · ★4.73 · 3 bedrooms · 4 beds · 3.5 baths,212826084,Vacasa Washington,Other neighborhoods,Green Lake,north,47.67122,-122.33652,Entire home/apt,283,30,22,1/22/2022,0.42,2,365,0,STR-OPLI-19-003353
27607985,Guest suite in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,17250269,Tom,Central Area,Harrison/Denny-Blaine,central,47.624569,-122.292221,Entire home/apt,118,2,222,6/13/2023,3.98,1,263,44,STR-OPLI-19-000501
7.23E+17,Home in Seattle · ★4.84 · 3 bedrooms · 3 beds · 2 baths,36895981,Jongwoo,Other neighborhoods,Crown Hill,north,47.69588,-122.37586,Entire home/apt,235,2,19,6/17/2023,2.28,2,122,19,STR-OPLI-22-001612
18635270,Home in Seattle · ★4.96 · 5 bedrooms · 5 beds · 3.5 baths,95016161,Douglas,Magnolia,Lawton Park,central,47.65573,-122.39019,Entire home/apt,756,2,46,12/27/2022,0.63,1,312,12,STR-OPLI-19-001628
19414098,"Rental unit in Capitol Hill, Seattle · ★4.94 · 2 bedrooms · 2 beds · 1 bath",25546430,Heather,Capitol Hill,Stevens,central,47.61819702,-122.3075539,Entire home/apt,234,3,94,6/19/2023,1.29,1,50,6,STR-OPLI-19-002531
53615377,Bed and breakfast in Seattle · 1 bedroom · 2 beds · 1 bath,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,central,47.6275,-122.3204,Private room,209,1,0,,,8,217,0,
7.14E+17,Home in Seattle · ★4.82 · 2 bedrooms · 2 beds · 1 bath,8146482,Amy,Delridge,North Delridge,west,47.56109,-122.36242,Entire home/apt,190,2,28,6/18/2023,3.07,3,245,28,STR-OPLI-21-000968
19528362,Home in Seattle · ★4.79 · 2 bedrooms · 2 beds · 2.5 baths,135583295,Marcus,Central Area,Atlantic,central,47.595692,-122.299484,Entire home/apt,135,30,44,12/28/2021,0.61,1,0,0,STR-OPLI-19-000925
31391400,Home in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,3690557,Minh,Delridge,Roxhill,west,47.53525,-122.37167,Entire home/apt,68,30,20,2/1/2023,0.38,1,0,2,604484931
1439237,Home in Seattle · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,7730805,Stephanie,Central Area,Leschi,central,47.6076,-122.29081,Private room,76,31,93,4/21/2022,0.77,1,0,0,
45607099,Home in Seattle · 2 bedrooms · 2 beds · 2 baths,17050325,Gina,West Seattle,Fairmount Park,west,47.5477,-122.38302,Entire home/apt,120,30,0,,,1,0,0,
20237728,Townhouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,2703575,Courtney,Rainier Valley,Columbia City,south,47.56725,-122.29019,Private room,45,30,20,3/31/2023,0.28,1,0,2,
33249339,Home in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,5687287,Hayden,Other neighborhoods,Bitter Lake,north,47.71382,-122.34952,Entire home/apt,105,1,78,4/23/2023,1.54,1,0,10,STR-OPLI-20-000324
2830174,Rental unit in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,3381463,Katrina,Central Area,Atlantic,central,47.59485,-122.3095,Private room,71,30,29,5/29/2016,0.26,1,0,0,
33589084,Rental unit in Seattle · 1 bedroom · 1 bed · 1 shared bath,253105562,Theo,Other neighborhoods,Bitter Lake,north,47.73092,-122.35531,Private room,55,30,0,,,1,0,0,
9820818,Rental unit in Seattle · ★4.83 · 2 bedrooms · 3 beds · 1 bath,204886779,Jennifer,Other neighborhoods,View Ridge,north,47.67619,-122.26808,Entire home/apt,181,2,292,6/9/2023,3.19,11,119,26,STR-OPLI-19-003212
2710274,Home in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,10392662,Sheryl,Other neighborhoods,Wallingford,north,47.65924,-122.33191,Private room,71,30,189,9/20/2022,1.68,2,39,1,
19768466,Townhouse in Seattle · ★4.63 · 3 bedrooms · 4 beds · 3.5 baths,10704748,James,Queen Anne,North Queen Anne,central,47.65195,-122.37364,Entire home/apt,500,30,8,8/17/2019,0.11,1,0,0,
3898413,Home in Seattle · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,20184201,Sherry,Other neighborhoods,Fremont,north,47.65866,-122.34644,Private room,64,30,158,11/4/2019,1.61,2,0,0,
20697098,Townhouse in Seattle · ★5.0 · 2 bedrooms · 2 beds · 2 baths,12367586,Elisabeth And Joe,Rainier Valley,Columbia City,south,47.55874,-122.28328,Entire home/apt,171,2,40,5/13/2023,0.57,1,0,6,STR-OPLI-22-000052
35265089,Townhouse in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,123604493,Brian,Queen Anne,East Queen Anne,central,47.6354,-122.34694,Entire home/apt,190,2,28,6/11/2023,0.64,2,0,12,STR-OPLI-22-000209
4464110,Home in Seattle · ★4.74 · 2 bedrooms · 2 beds · 1 bath,9033582,Jenn,Northgate,Maple Leaf,north,47.69951,-122.31256,Entire home/apt,70,30,194,4/1/2020,2.27,1,0,0,STR-OPLI-19-002805
34955557,Guest suite in Seattle · ★5.0 · Studio · 2 beds · 1 bath,216085749,Emily,Ballard,Whittier Heights,north,47.68479,-122.37096,Entire home/apt,200,2,50,7/31/2022,1.03,1,0,3,STR-OPLI-22-001022
5259194,Home in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,27128557,Louis & Kevin,Central Area,Minor,central,47.61138,-122.31394,Private room,98,2,610,11/8/2021,6,3,0,0,
6002165,Home in Seattle · ★4.94 · 5 bedrooms · 5 beds · 3 baths,4634468,Amy,West Seattle,Alki,west,47.56472,-122.4001,Entire home/apt,325,4,17,8/4/2022,0.17,1,0,2,STR-OPLI-19-001844
6423488,Home in Seattle · ★4.80 · 2 bedrooms · 2 beds · 2 baths,10199216,Nicole,Central Area,Atlantic,central,47.60121,-122.30724,Entire home/apt,199,30,6,5/20/2016,0.06,1,0,0,
36119692,Rental unit in Seattle · ★4.81 · Studio · 1 bed · 1 bath,271704137,Ante,Downtown,First Hill,central,47.6133,-122.326,Entire home/apt,90,30,45,2/29/2020,0.93,2,0,0,Exempt
45996405,Home in Seattle · ★4.84 · 2 bedrooms · 2 beds · 1 bath,117708870,Luke,Beacon Hill,North Beacon Hill,south,47.57966,-122.31285,Entire home/apt,120,2,43,11/28/2022,1.36,1,0,7,STR-OPLI-20-001136
36399180,Townhouse in Seattle · 2 bedrooms · 1 bed · 1 bath,273691250,Timothy,West Seattle,Fairmount Park,west,47.56586,-122.37314,Entire home/apt,290,30,0,,,1,0,0,
21218430,Rental unit in Seattle · ★4.96 · 2 bedrooms · 4 beds · 1.5 baths,35925368,Beth,Capitol Hill,Stevens,central,47.6316,-122.30854,Entire home/apt,222,30,24,6/19/2023,0.36,1,19,10,STR-OPLI-22-001717
7841397,Rental unit in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,25973628,Kip,Queen Anne,North Queen Anne,central,47.64818,-122.35762,Entire home/apt,130,30,92,7/7/2019,1.08,2,0,0,8.40E+12
21220327,Home in Seattle · ★4.76 · 2 bedrooms · 2 beds · 1 bath,34478345,Adam And Martha,Beacon Hill,North Beacon Hill,south,47.57683,-122.30199,Entire home/apt,145,30,90,10/29/2022,1.37,1,0,2,
21540868,Guest suite in Seattle · ★4.69 · 1 bedroom · 1 bed · 1 bath,2476907,Maya,Central Area,Mann,central,47.6144,-122.3018,Entire home/apt,70,2,144,3/26/2023,2.11,1,0,17,STR-OPLI-19-001412
8866927,Bungalow in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,18687921,Tim,Ballard,Loyal Heights,north,47.67825,-122.38652,Entire home/apt,80,30,392,6/10/2023,4.25,1,22,3,STR-OPLI-19-002492
37152857,Home in Seattle · ★4.86 · 3 bedrooms · 3 beds · 2 baths,153234367,Madison,Capitol Hill,Stevens,central,47.62161,-122.30992,Entire home/apt,225,30,7,10/20/2019,0.15,1,0,0,19-001166
47375695,Boutique hotel in Seattle · 1 bedroom · 1 bed · 1 private bath,294393857,The Ballard Inn,Ballard,Adams,north,47.66559,-122.38356,Private room,238,1,1,1/23/2021,0.03,2,0,0,Exempt
47596452,Townhouse in Seattle · 2 bedrooms · 2 beds · 2 baths,1595687,Elizabeth,Ballard,West Woodland,north,47.66829,-122.37076,Entire home/apt,148,2,2,9/28/2021,0.09,1,0,0,STR-OPLI-21-000460
22066237,Townhouse in Seattle · ★4.47 · 2 bedrooms · 4 beds · 1 bath,26372793,Anna,Other neighborhoods,Phinney Ridge,north,47.67965,-122.34991,Entire home/apt,95,30,73,8/11/2019,1.13,1,0,0,
7.44E+17,Townhouse in Seattle · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,398317720,Joanne,Ballard,Whittier Heights,north,47.68810557,-122.3739639,Entire home/apt,284,1,34,5/29/2023,4.2,53,68,34,STR-OPLI-22-001626
22190403,Home in Seattle · ★4.94 · 3 bedrooms · 2 beds · 2 baths,1276597,Shoshana,Beacon Hill,North Beacon Hill,south,47.57172,-122.30325,Entire home/apt,250,30,17,6/24/2019,0.27,1,0,0,STR-OPLI-19-003117
12933768,Home in Seattle · ★4.0 · 3 bedrooms · 3 beds · 3 baths,51863050,Christine,West Seattle,Gatewood,west,47.54089,-122.38403,Entire home/apt,450,2,4,7/31/2022,0.33,1,0,4,STR-OPLI-21-000562
38487282,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,150996291,Leigh,Ballard,Adams,north,47.67156,-122.38677,Entire home/apt,150,30,5,8/5/2022,0.11,1,21,1,
48059347,Townhouse in Seattle · 2 bedrooms · 2 beds · 2.5 baths,387457933,Ike,Delridge,High Point,west,47.53992,-122.36712,Entire home/apt,130,30,0,,,1,0,0,
49569405,Guest suite in Seattle · ★4.97 · 2 bedrooms · 3 beds · 1 bath,394977970,Hillary,Rainier Valley,Rainier View,south,47.50398,-122.26388,Entire home/apt,99,2,30,11/29/2021,1.17,2,0,0,STR-OPLI-21-000215
49670559,Home in Seattle · ★5.0 · 2 bedrooms · 1 bed · 1 bath,6239614,Lindsay,Other neighborhoods,Bitter Lake,north,47.7115,-122.35357,Entire home/apt,150,2,10,9/3/2022,0.41,1,0,4,STR-OPLI-21-000362
49572155,Townhouse in Seattle · ★4.81 · 2 bedrooms · 2 beds · 2 baths,298721073,Ariaan,Northgate,North College Park,north,47.69253,-122.34162,Entire home/apt,267,2,70,4/26/2023,2.8,9,0,29,STR-OPLI-21-000336
50135927,Home in Seattle · ★4.94 · 1 bedroom · 1 bed · 1 bath,27411460,Sara,West Seattle,Fairmount Park,west,47.55694,-122.37893,Entire home/apt,200,1,17,8/28/2022,0.7,1,0,9,STR-OPLI-21-000519
50215286,Guest suite in Seattle · 1 bedroom · 1 bed · 1 bath,7258681,H,Magnolia,Lawton Park,central,47.65077,-122.40361,Entire home/apt,100,28,0,,,1,0,0,STR-OPLI-22-001271
7.57E+17,Home in Seattle · 1 bedroom · 1 bed · 1 shared bath,477279461,Jen,Other neighborhoods,Greenwood,north,47.70418,-122.36107,Private room,52,2,2,5/10/2023,0.78,22,8,2,
50227512,Guest suite in Seattle · ★4.88 · 1 bedroom · 1 bed · 1 bath,9951683,Kelsey & Wes,Other neighborhoods,Phinney Ridge,north,47.6771,-122.36552,Entire home/apt,108,2,24,6/7/2023,1.41,1,6,16,STR-OPLI-21-001337
7.57E+17,Home in Seattle · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,477279461,Jen,Other neighborhoods,Greenwood,north,47.70233,-122.36111,Private room,56,2,7,5/26/2023,1.04,22,8,7,
6.41E+17,Rental unit in Seattle · 2 bedrooms · 2 beds · 1.5 baths,263502162,Landing,Northgate,North College Park,north,47.70447,-122.33452,Entire home/apt,108,30,0,,,97,0,0,
50310348,Guest suite in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,7697045,Danya,Beacon Hill,Mid-Beacon Hill,south,47.55181,-122.3076,Entire home/apt,51,30,14,1/31/2022,0.59,1,0,0,STR-OPLI-20-000967
50708632,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,15944284,Christopher,University District,University District,north,47.66706,-122.30882,Private room,189,30,23,7/1/2022,0.97,2,0,2,
50709823,Townhouse in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 private bath,79576430,Jackie,Rainier Valley,Brighton,south,47.53804,-122.28063,Private room,92,1,69,4/2/2023,3.48,2,0,54,
50814675,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,154634,Tressie,Other neighborhoods,Fremont,north,47.65513914,-122.3478226,Entire home/apt,130,5,4,6/17/2023,1.56,1,2,4,STR-oPLi-23-000330
50922973,Guest suite in Seattle · ★4.36 · 1 bedroom · 1 bed · 1 bath,40152005,Stephen,Ballard,West Woodland,north,47.66765,-122.36385,Entire home/apt,65,1,11,3/27/2023,0.48,1,0,10,STR-OPLI-21-000641
51113563,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,34118872,Mitchell,Northgate,North College Park,north,47.70406,-122.33958,Private room,50,30,3,9/1/2021,0.13,2,0,0,
51215684,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 private bath,44171252,Yoly,Capitol Hill,Broadway,central,47.6155,-122.31883,Private room,80,30,3,11/3/2022,0.24,1,0,2,
51279846,Townhouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,85091108,Tarah,Beacon Hill,Mid-Beacon Hill,south,47.56757,-122.31524,Entire home/apt,80,1,11,2/25/2023,0.85,1,0,8,STR-OPLI-22-000922
51525440,Condo in Seattle · 1 bedroom · 1 bed · 2 baths,236572187,Karen,Queen Anne,Lower Queen Anne,central,47.6273,-122.34409,Entire home/apt,250,30,0,,,3,0,0,
51539807,Guest suite in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,417530134,Anne,Capitol Hill,Montlake,central,47.64372,-122.30244,Entire home/apt,70,2,37,11/7/2022,1.69,1,0,9,STR-OPLI-21-000712
33395033,Guesthouse in Seattle · ★4.99 · 1 bedroom · 3 beds · 1 bath,110154,Norea,Rainier Valley,Columbia City,south,47.5537,-122.2826,Entire home/apt,169,2,95,6/11/2023,2.06,1,267,47,STR-OPLI-19-000403
6.65E+17,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9442351,Kristen D.,Delridge,North Delridge,west,47.55495,-122.36512,Entire home/apt,150,3,9,12/28/2022,0.78,1,0,9,STR-OPLI-22-001072
51565563,Home in Seattle · 2 bedrooms · 3 beds · 1 bath,10712294,Brandon,Ballard,West Woodland,north,47.670738,-122.365829,Entire home/apt,232,2,1,11/10/2022,0.13,1,0,1,STR-OPLI-22-000057
51718285,Townhouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,34118872,Mitchell,Northgate,North College Park,north,47.70221,-122.34013,Private room,50,30,3,9/1/2021,0.13,2,0,0,
6.68E+17,Condo in Seattle · 1 bedroom · 2 beds · 1 bath,468725963,Domonkos,Queen Anne,East Queen Anne,central,47.62852,-122.3452,Entire home/apt,200,30,1,9/4/2022,0.1,1,0,1,
52199689,Condo in Seattle · ★4.69 · 1 bedroom · 2 beds · 1 bath,340706410,Vince,Queen Anne,West Queen Anne,central,47.63704,-122.36568,Entire home/apt,191,30,13,12/14/2021,0.61,43,0,0,STR-OPLI-21-001013
7.69E+17,Home in Seattle · 1 bedroom · 1 bed · 1 private bath,7992962,Cameron,Beacon Hill,North Beacon Hill,south,47.58869,-122.31334,Private room,89,90,0,,,1,0,0,
52259577,Condo in Seattle · ★4.69 · 1 bedroom · 2 beds · 1 bath,340706410,Vince,Queen Anne,West Queen Anne,central,47.63894,-122.36562,Entire home/apt,233,30,13,12/20/2021,0.61,43,0,0,STR-OPLI-21-001013
